actual,ae_semi_supervised,ae_supervised,mlp_prob
0,2.7833762e-06,3.3769347e-06,0.15613891
0,8.884374e-06,1.0088227e-05,0.31126663
0,2.1040153e-06,4.5341008e-06,0.079976745
0,3.993692e-06,4.9573114e-06,0.15961975
0,8.460514e-06,7.0440415e-06,0.0250105
0,4.586708e-06,5.6902472e-06,0.08271512
0,1.2917649e-05,9.587841e-06,0.048660092
0,7.2415523e-06,6.206573e-06,0.15694296
0,2.8226932e-06,2.6839527e-06,0.029115034
0,3.5252775e-05,2.4725416e-05,0.0732664
0,3.0714098e-06,4.0734117e-06,0.11986519
0,2.0530038e-06,3.2717535e-06,0.052924667
0,6.608774e-06,8.451945e-06,0.21542573
0,3.597942e-06,2.7874391e-06,0.24809495
0,4.7814956e-06,4.346975e-06,0.025056027
0,4.9018886e-06,5.8246637e-06,0.67620516
0,2.272953e-06,2.116345e-06,0.009984834
0,2.8858226e-06,3.8646326e-06,0.29247335
0,4.175693e-06,3.6492636e-06,0.4079164
0,2.7182732e-06,3.4781094e-06,0.016699621
0,3.1794002e-06,2.8216832e-06,0.17549066
0,1.0790138e-05,9.150624e-06,0.40512553
1,2.574446e-05,2.3864837e-05,0.16398017
0,5.730147e-06,3.6912343e-06,0.15770553
0,6.0463644e-06,4.5607662e-06,0.031215671
0,1.89218e-05,1.6896343e-05,0.8472888
0,4.9892733e-06,4.4148824e-06,0.2908202
0,1.0253719e-05,1.7007986e-05,0.24689531
1,2.1211154e-05,2.0632773e-05,0.9352746
0,7.860177e-06,7.767451e-06,0.65769273
0,2.941884e-06,3.415518e-06,0.3702049
0,1.0020562e-05,7.234847e-06,0.3744276
0,5.2374858e-06,5.114767e-06,0.22643967
0,7.5029075e-06,5.6083563e-06,0.007213837
0,6.0598645e-06,5.1577836e-06,0.031583358
1,2.091394e-05,1.7854522e-05,0.9925349
0,8.351934e-06,6.6823154e-06,0.71007067
0,6.1628202e-06,5.6062036e-06,0.059317708
0,5.3124154e-06,7.66783e-06,0.28808716
0,8.636715e-06,6.9865837e-06,0.69174844
0,1.1580081e-05,1.1038243e-05,0.6790328
0,5.651672e-06,3.2581668e-06,0.24046254
0,1.6883058e-06,3.6720492e-06,0.41598603
0,3.2055927e-06,2.7984415e-06,0.13674486
0,2.8454406e-06,2.3057003e-06,0.09087459
0,1.79572e-05,2.0911055e-05,0.5931124
0,5.1746724e-06,4.7017343e-06,0.25551644
0,3.8962166e-06,3.88425e-06,0.013572533
0,1.2831448e-06,2.3269083e-06,0.14072087
0,1.0589964e-05,1.0164005e-05,0.7182395
0,5.1005377e-06,5.1484258e-06,0.54161054
0,3.3553574e-06,4.192199e-06,0.046903193
0,2.2632325e-06,4.3142136e-06,0.09641145
0,1.7222615e-06,1.2817657e-06,0.09186443
0,1.29629325e-05,1.1014234e-05,0.46932393
0,6.375983e-06,3.0820838e-06,0.4083405
0,7.784535e-06,8.278392e-06,0.07790038
0,3.0533151e-06,4.1745584e-06,0.38025612
0,2.5631232e-06,2.3459452e-06,0.058839016
0,1.2542471e-05,1.1111391e-05,0.66872376
0,4.6910222e-06,3.953446e-06,0.2491689
1,1.2219172e-05,1.234971e-05,0.8234966
0,7.0311776e-06,8.907577e-06,0.0018896331
0,1.5961325e-05,1.4776399e-05,0.014284237
0,3.7187813e-06,4.094512e-06,0.12971787
0,4.345959e-06,3.7357297e-06,0.26277706
0,1.060125e-05,1.0964995e-05,0.0894227
0,2.7484898e-06,2.3262821e-06,0.4861739
0,3.7344705e-06,4.8187335e-06,0.18558258
0,2.6184482e-05,3.3413384e-05,0.3043397
0,3.876105e-06,6.8378886e-06,0.103852585
0,5.0683975e-06,5.5425353e-06,0.023914011
0,1.1146027e-05,9.905749e-06,0.3434655
0,5.1834368e-06,3.5356104e-06,0.24289344
0,4.093034e-06,3.6211434e-06,0.06629855
1,1.3702683e-05,1.4179403e-05,0.7951411
0,1.2435029e-05,1.3262329e-05,0.08989625
0,2.6266925e-06,2.3891596e-06,0.055080775
0,5.1720526e-06,4.3683726e-06,0.3977019
0,3.686646e-06,3.3109486e-06,0.050941955
0,6.53224e-06,8.626144e-06,0.4030005
0,4.216427e-06,3.718748e-06,0.026973361
0,2.514041e-06,3.14977e-06,0.0049471147
0,3.9048246e-06,4.1188637e-06,0.3363056
0,1.7394055e-05,2.1271373e-05,0.513574
0,3.954719e-06,3.4604918e-06,0.06480277
0,5.041962e-06,4.0783775e-06,0.15010692
0,1.7850727e-05,1.2702322e-05,0.54675025
0,2.4488672e-06,2.79228e-06,0.26846814
0,2.7124854e-06,1.933518e-06,0.6139794
0,4.6438067e-06,5.329085e-06,0.102663115
0,1.8008377e-05,1.7564997e-05,0.24380785
0,6.2588238e-06,6.822027e-06,0.088617414
0,3.0727879e-06,3.9040433e-06,0.0081592575
0,1.3298165e-05,1.3709701e-05,0.5206486
0,9.353076e-06,1.2275871e-05,0.21387875
0,6.908686e-06,1.2461489e-05,0.16628468
0,2.0242438e-05,1.8430823e-05,0.2896139
0,4.699024e-06,4.0774307e-06,0.092350245
1,7.1936806e-06,5.785208e-06,0.7919293
0,2.2225042e-06,2.197767e-06,0.09956741
0,1.0808053e-05,1.0551665e-05,0.5025975
0,1.0625419e-05,1.0259856e-05,0.30129677
0,1.7154664e-05,1.5749945e-05,0.49569976
0,4.807639e-06,3.889231e-06,0.17335168
0,2.8834097e-06,2.2276433e-06,0.082175955
0,1.5814298e-05,1.4125198e-05,0.35891932
0,9.521251e-06,1.2526334e-05,0.25937894
0,1.0071684e-05,9.715863e-06,0.13020068
0,3.553144e-06,4.4441736e-06,0.23998144
0,4.6228315e-06,3.0235856e-06,0.09065906
0,1.2840993e-05,1.2461898e-05,0.34165016
0,4.1394255e-06,2.7815627e-06,0.009906829
0,1.4477599e-05,1.3038531e-05,0.14125538
0,6.597667e-06,5.2632067e-06,0.30695292
0,5.3585027e-06,6.750097e-06,0.08530877
0,2.0060274e-05,1.9359506e-05,0.31557074
0,5.0393123e-06,4.6068353e-06,0.21617815
0,1.1328338e-05,1.0369887e-05,0.22828206
0,2.2424306e-06,2.0052971e-06,0.19799852
0,2.5816144e-06,2.33603e-06,0.036263976
0,3.4848354e-06,3.0814576e-06,0.21121736
0,5.2192645e-06,4.809643e-06,0.29377177
0,4.1880444e-06,6.2137096e-06,0.122305766
0,2.1169217e-05,2.0101777e-05,0.5907589
0,4.0274576e-06,3.748888e-06,0.3241825
0,2.9065193e-06,6.174715e-06,0.11709374
0,3.4086192e-06,5.199476e-06,0.09741463
0,5.8837322e-06,6.8360046e-06,0.004841934
0,3.3173463e-05,3.3705797e-05,0.21756792
0,2.3925215e-06,3.7143077e-06,0.11247961
0,6.1239953e-06,5.034794e-06,0.29642645
0,5.01062e-06,4.84402e-06,0.045109943
0,4.9256214e-06,5.4536786e-06,0.3483122
0,2.0109842e-06,3.9971305e-06,0.15524647
0,1.730735e-06,1.372541e-06,0.112807624
0,4.720613e-06,4.515484e-06,0.016199954
0,1.1576749e-05,1.4421915e-05,0.23158784
0,2.2401578e-06,2.4112123e-06,0.059617747
0,3.4269744e-06,2.4604599e-06,0.072932586
0,8.851837e-06,9.704208e-06,0.39340186
0,5.608348e-06,6.535378e-06,0.03266733
0,1.555425e-06,1.570022e-06,0.07470225
0,1.4873386e-06,3.3837848e-06,0.23650476
0,9.8208e-06,9.410084e-06,0.38272297
0,5.342604e-06,4.101323e-06,0.39129555
0,5.2562973e-06,5.89208e-06,0.09055126
0,2.715813e-06,2.7959277e-06,0.47097498
0,9.229537e-06,1.22273295e-05,0.31535363
0,5.7954094e-06,3.3883582e-06,0.68569034
0,1.1261671e-06,1.0997718e-06,0.06403107
0,2.6849611e-06,2.665457e-06,0.04585145
0,1.1252848e-05,1.0790527e-05,0.41202652
0,2.4205307e-05,2.3726347e-05,0.17876749
0,0.00014587992,0.00016376092,1.7988815e-09
0,2.9474543e-06,2.7711612e-06,0.13202833
0,5.029564e-06,5.5883897e-06,0.33082893
0,1.2952943e-05,1.3631933e-05,0.10908693
0,1.4633714e-06,2.12754e-06,0.08521401
0,4.1681365e-06,3.6202337e-06,0.80076563
0,1.2778813e-05,1.7346607e-05,0.67663854
0,4.4297785e-06,5.2120026e-06,0.3823949
0,7.5629378e-06,7.547699e-06,0.38073707
0,2.9874655e-06,3.193462e-06,0.09075164
1,2.9949758e-06,3.016271e-06,0.75975686
0,5.4658e-06,5.4445595e-06,0.07078508
0,4.994e-06,4.4995963e-06,0.14398065
0,3.1869654e-06,2.6751677e-06,0.083651036
0,8.889322e-06,7.5480816e-06,0.5005491
0,4.9796177e-05,4.4728993e-05,2.452115e-06
0,2.0202153e-06,6.773224e-06,0.13949011
0,3.3538101e-06,2.7769775e-06,0.20394911
0,1.1723555e-05,1.0828834e-05,0.047321603
0,3.9927695e-06,4.4287076e-06,0.14441101
0,1.6116295e-05,1.8065755e-05,0.6626216
0,2.874189e-06,3.9790757e-06,0.2341644
0,5.3113536e-06,4.973173e-06,0.0651145
0,5.452228e-05,5.0527007e-05,0.00012612039
0,4.3361188e-06,5.5515297e-06,0.08365525
0,3.3712229e-06,4.4005214e-06,0.030837007
0,3.8062599e-06,3.4008692e-06,0.0034145988
0,9.194646e-06,8.227907e-06,0.05829772
0,3.0723775e-05,2.5718253e-05,1.4657086e-06
0,1.7529861e-05,2.0077467e-05,0.31712264
0,9.0409e-06,8.85489e-06,0.10375749
0,3.1785903e-06,2.9717285e-06,0.09211552
0,1.5422343e-05,1.4832825e-05,0.22035874
0,5.2389646e-06,4.172599e-06,0.124848224
0,4.9034006e-06,7.623724e-06,0.029330702
0,1.6471265e-06,2.2357235e-06,0.07794053
0,7.704373e-06,9.486009e-06,0.017042601
0,5.215977e-06,5.4321526e-06,0.36442465
0,0.00015583281,0.00014187307,4.9294e-05
0,2.1879225e-05,2.049557e-05,0.3114211
0,5.748124e-06,5.105359e-06,0.04840487
0,1.7546251e-06,3.3026722e-06,0.14697148
0,2.9780567e-05,2.5933794e-05,0.13221213
0,3.0179838e-06,6.0004163e-06,0.018393045
0,6.044274e-06,6.576796e-06,0.59987426
0,3.984487e-06,3.4967472e-06,0.80031025
0,3.372198e-06,4.9905634e-06,0.10821809
0,7.5131866e-06,7.455666e-06,0.09355664
0,3.0470967e-06,3.3647066e-06,0.3264837
0,1.3830587e-05,1.6842288e-05,0.029370587
0,3.0454003e-06,3.5697406e-06,0.024504453
0,8.908102e-06,5.8460087e-06,0.51325196
0,4.8413954e-06,1.1218089e-05,0.024036974
0,1.7247383e-05,1.9062054e-05,0.49794
0,3.9674164e-06,4.1127696e-06,0.03492043
0,3.896096e-06,2.6181356e-06,0.14553648
0,2.5739505e-06,5.571001e-06,0.020011334
0,4.6924065e-06,3.8602543e-06,0.25934055
0,3.2049018e-06,3.318889e-06,0.018144934
0,2.8871182e-06,2.025452e-06,0.3149593
0,7.369779e-06,6.4709375e-06,0.26112127
0,1.1696597e-05,1.2176611e-05,0.11274015
0,6.682867e-06,5.8267156e-06,0.17878503
0,1.18867965e-05,1.0421159e-05,0.23492292
1,1.3087183e-05,1.1769797e-05,0.7723109
0,4.4721032e-06,4.985209e-06,0.09666702
0,5.0408635e-06,4.191734e-06,0.037070505
0,8.404675e-06,5.885387e-06,0.0054788664
0,1.7263112e-05,1.7372975e-05,0.62266463
0,2.9758758e-06,2.879041e-06,0.31479183
0,5.2109567e-06,3.763435e-06,0.21123342
0,4.976485e-06,3.8489757e-06,0.084138654
0,1.14966415e-05,1.2759434e-05,0.014219911
0,2.2018288e-05,1.7954231e-05,0.100903
0,0.00011692893,9.6882526e-05,1.8269771e-08
0,3.4587083e-06,2.7290387e-06,0.13786949
0,7.6281285e-06,5.438541e-06,0.05228925
0,3.7996485e-06,3.9046563e-06,0.13691087
0,5.5032115e-06,5.751416e-06,0.27427676
0,2.4465476e-06,2.8566017e-06,0.20012379
0,6.0402454e-06,3.9166835e-06,0.03822089
0,3.292902e-06,4.1699554e-06,0.12433795
0,5.7247285e-06,5.292941e-06,0.0286994
0,3.8523507e-05,3.538942e-05,0.65847445
0,2.2611891e-06,1.7259397e-06,0.0031932069
0,3.1101004e-06,4.13283e-06,0.0790817
0,2.0876849e-05,1.8234346e-05,0.9052211
0,4.7681574e-06,3.8319677e-06,0.056254506
0,5.2371693e-06,3.876971e-06,0.019589338
0,1.37854995e-05,1.12209345e-05,0.5487701
0,5.1163724e-06,4.1751327e-06,0.05979981
0,3.981281e-06,3.050516e-06,0.35055727
0,2.7739027e-06,6.4948713e-06,0.20982958
0,6.783816e-06,5.0911963e-06,0.15767115
0,3.7749496e-06,3.6680844e-06,0.16520694
0,3.4704215e-06,2.5995273e-06,0.255961
0,1.2218837e-05,1.1560228e-05,0.29627645
0,3.3317603e-05,3.0725903e-05,0.80432624
0,5.5175597e-06,4.8210945e-06,0.15532596
0,2.3723713e-05,2.076039e-05,0.961388
0,4.818829e-06,5.230375e-06,0.084129386
0,1.7658935e-05,1.7095792e-05,0.04040125
0,1.0844416e-05,1.0816689e-05,0.005310059
0,2.599725e-05,2.3276729e-05,0.90341145
0,3.862177e-06,2.8622317e-06,0.053287443
0,5.0135795e-06,5.368861e-06,0.4011823
0,1.7485387e-05,1.8537145e-05,0.14836852
0,5.709562e-06,5.0351214e-06,0.44275242
0,5.2578775e-06,4.5297306e-06,0.019258069
0,8.946888e-06,6.5387117e-06,0.19269697
0,2.1004546e-06,2.0816472e-06,0.119746715
0,6.3587645e-06,6.468414e-06,0.55854803
0,7.5323856e-06,7.183107e-06,0.8152818
0,1.2929129e-05,8.989535e-06,0.0008813823
0,1.299503e-05,9.323525e-06,0.0052349386
0,4.986845e-06,5.06989e-06,0.13320647
0,1.1104036e-05,9.331274e-06,0.25901312
0,4.672488e-06,5.368287e-06,0.005853661
0,6.0748584e-06,5.27635e-06,0.083458595
0,3.2955966e-06,2.8995742e-06,0.17156921
0,3.6077986e-06,5.376118e-06,0.10762387
0,4.1293315e-06,3.6043884e-06,0.005775759
0,4.772503e-06,6.4637707e-06,0.17981389
0,1.9313145e-06,1.0939286e-06,0.11274831
0,2.0435323e-06,2.3576563e-06,0.006700355
0,1.8481773e-05,1.7146087e-05,0.11151304
0,1.9194444e-05,1.8010898e-05,0.0002663702
0,3.843856e-06,4.408038e-06,0.17299876
0,6.4437754e-06,5.494402e-06,0.015705831
0,5.082738e-06,4.574786e-06,0.20487182
0,3.9618185e-06,3.342819e-06,0.027869532
0,0.0013823439,0.0013459552,0.5319485
0,3.643881e-06,3.0033482e-06,0.063121654
0,1.2000465e-05,8.868018e-06,0.015134837
0,3.6498102e-06,3.8108315e-06,0.15973909
1,1.8453877e-05,1.794955e-05,0.83474267
0,1.0961026e-05,9.772206e-06,0.1834267
0,7.4715613e-06,6.9317257e-06,0.24592397
0,1.0424808e-05,9.09059e-06,0.36037925
0,1.425149e-05,1.2333779e-05,0.38787296
0,5.9809395e-06,6.3908865e-06,0.08899988
0,2.184873e-05,1.9452804e-05,0.658833
0,5.7081056e-06,5.3171466e-06,0.07314325
0,3.859463e-06,3.7116884e-06,0.086168505
0,1.6240397e-06,1.8753765e-06,0.14264013
0,2.339675e-05,1.781176e-05,0.6399019
0,6.4032915e-06,5.318624e-06,0.07880856
0,6.1842293e-06,6.2129043e-06,0.020999135
0,3.1799445e-06,2.9599191e-06,0.15065104
0,3.3002239e-06,3.1678132e-06,0.13263991
0,4.9583878e-06,5.140901e-06,0.18836811
0,2.9250546e-06,3.0676838e-06,0.3229773
0,2.3729715e-06,1.7048873e-06,0.04177845
0,9.470498e-06,7.444207e-06,0.0030497888
0,8.242602e-06,7.822757e-06,0.18599412
0,4.4576873e-06,5.058164e-06,0.21080154
0,5.8290466e-06,3.935583e-06,0.006706379
0,1.2928285e-05,1.2764656e-05,0.39519238
0,1.3750262e-05,1.3424636e-05,0.72760844
0,3.793394e-06,2.8251307e-06,0.0643431
0,2.0040081e-06,2.1783105e-06,0.07433447
0,3.2793043e-06,3.60686e-06,0.0021612605
0,4.4970707e-06,4.20169e-06,0.41969037
0,2.5109557e-06,2.072082e-06,0.16096994
0,1.4628138e-05,1.3807464e-05,0.8335968
0,5.5374276e-06,5.637621e-06,0.08143295
0,4.2203887e-06,3.4702755e-06,0.007230532
0,3.986161e-06,2.5449303e-06,0.021306945
0,4.3725836e-06,3.8605594e-06,0.043235634
0,3.914837e-06,5.207806e-06,0.005042279
0,4.6073346e-06,4.536803e-06,0.02590174
0,1.9974266e-05,1.7895543e-05,0.21658641
0,5.9448275e-06,7.25273e-06,0.13060175
0,3.5529683e-05,3.0463e-05,0.021145662
0,1.5581983e-05,1.4184978e-05,0.27675664
0,6.186485e-06,4.883698e-06,0.055947702
0,3.1916152e-06,3.3848878e-06,0.088199854
0,5.6427625e-06,4.781497e-06,0.285961
0,8.449365e-06,6.6455123e-06,0.012241667
0,2.0326925e-05,2.1217458e-05,0.26593822
0,3.989797e-06,2.9342912e-06,0.1208334
0,3.8325943e-06,4.152252e-06,0.004171791
0,4.096956e-06,3.8091089e-06,0.3266412
0,3.4035552e-06,6.0814327e-06,0.04686066
0,3.746269e-06,2.9688977e-06,0.04419011
0,3.944034e-06,4.0231344e-06,0.022019835
0,5.2218406e-06,3.4904872e-06,0.10408726
0,3.3437595e-06,2.1594349e-06,0.44696972
0,4.8687575e-06,5.535468e-06,0.052661516
0,3.8704857e-06,4.3299237e-06,0.09221791
0,4.2793667e-06,4.273034e-06,0.19596821
0,2.9147063e-06,3.2072007e-06,0.004696314
0,1.2621742e-05,1.7461003e-05,0.14064525
0,6.6029925e-06,6.55388e-06,0.0038468356
0,2.8682712e-06,2.4275525e-06,0.1910312
0,5.1084594e-06,3.958448e-06,0.40989733
0,3.7795824e-06,4.048702e-06,0.2025986
0,3.6923436e-06,2.9640353e-06,0.027371269
0,3.4785533e-06,3.614197e-06,0.119058706
0,3.688138e-06,2.8251054e-06,0.33092666
1,1.6051346e-05,1.2731945e-05,0.34892866
0,4.04957e-06,7.914183e-06,0.08139864
0,5.333719e-06,4.1805583e-06,0.09770537
0,2.2020376e-06,2.659738e-06,0.05484655
0,5.030517e-06,5.731925e-06,0.12837818
1,1.9184075e-05,1.4238083e-05,0.7223286
0,1.0800644e-05,7.70883e-06,0.36842382
0,4.641029e-06,5.9362255e-06,0.33762035
0,1.3604701e-05,1.1320739e-05,0.075138465
0,3.374266e-06,2.6910448e-06,0.13520108
0,1.7490833e-06,2.595026e-06,0.017291067
0,3.5983076e-06,4.2780016e-06,0.0035122258
0,2.9640155e-06,3.0722917e-06,0.38837543
0,1.5097985e-05,2.0900367e-05,0.056241713
0,3.0973345e-06,3.5468245e-06,0.064878136
0,8.336048e-06,7.5205057e-06,0.8578783
1,1.8485627e-05,1.4559604e-05,0.9861617
0,3.569457e-06,2.4617432e-06,0.08868199
0,4.742524e-06,4.9419905e-06,0.1941419
0,4.5231795e-06,3.457952e-06,0.15421382
0,4.784155e-06,3.436695e-06,0.15729249
0,3.3012202e-06,2.904549e-06,0.022102037
0,2.5025456e-06,2.0245438e-06,0.04067253
0,1.2770172e-06,1.878966e-06,0.15733466
0,3.2310388e-06,2.8749612e-06,0.12592183
0,4.007868e-06,4.180225e-06,0.16371483
0,8.324717e-06,8.963843e-06,0.39504915
0,1.0964844e-05,1.51564245e-05,0.082959116
0,5.1202273e-06,5.97656e-06,0.19743294
0,2.5272373e-06,3.2768905e-06,0.012556627
0,3.886134e-06,3.809072e-06,0.18670724
0,3.5517185e-06,3.1799402e-06,0.004268326
0,4.316389e-05,3.8750422e-05,0.7273763
0,1.6784601e-05,1.71634e-05,0.53437024
0,2.5925565e-06,2.5660654e-06,0.012810608
0,2.9930466e-06,3.0985175e-06,0.0036381898
0,3.9495126e-06,4.872282e-06,0.33276227
0,1.7420442e-05,1.8025306e-05,0.36277288
0,4.2161164e-06,3.1543168e-06,0.086005054
0,8.043105e-06,8.035428e-06,0.0461025
0,4.3025198e-06,5.781649e-06,0.06520252
0,3.5399414e-06,4.1790045e-06,0.16979326
0,6.6730727e-06,6.8571817e-06,0.38321233
0,5.256229e-06,4.4911403e-06,0.131628
0,2.2151646e-06,2.8789955e-06,0.09934123
0,9.693357e-06,9.245344e-06,0.093423404
0,5.0961175e-06,4.2395236e-06,0.23638351
0,3.8413914e-06,4.0177956e-06,0.09594917
0,2.1098313e-05,2.0868656e-05,0.024335597
0,7.828004e-06,7.752908e-06,0.2532272
0,1.3145933e-05,1.0090577e-05,0.73716146
0,2.111292e-06,2.3436628e-06,0.06739737
0,1.6890952e-05,1.4692699e-05,0.7436343
0,1.2031874e-05,1.0507741e-05,0.5325081
0,2.5695863e-05,1.9999065e-05,0.062406562
0,1.8142046e-06,2.3282366e-06,0.042806014
0,2.32422e-05,2.0128384e-05,0.8011282
0,3.0929432e-06,2.9504808e-06,0.053602725
0,7.3948577e-06,6.3977086e-06,0.32935306
0,3.8064088e-06,4.0225e-06,0.024280509
0,8.846049e-06,1.0892742e-05,0.061226834
1,2.2775337e-05,2.0071937e-05,0.8028699
0,3.24374e-06,2.033672e-06,0.43097436
0,3.7571403e-06,3.8221065e-06,0.12167049
0,4.8658435e-06,5.764478e-06,0.23646854
0,4.650064e-06,3.1236007e-06,0.18798997
0,1.6655084e-06,4.3377026e-06,0.1430194
0,1.8105107e-05,1.3312369e-05,0.015421258
0,4.104193e-06,3.8506932e-06,0.09459953
0,5.2209825e-06,5.943109e-06,0.124901965
0,4.7894304e-05,3.9343362e-05,0.13268787
0,1.035965e-05,9.801761e-06,0.3931769
0,2.990858e-06,2.9381974e-06,0.09568352
0,2.072675e-06,1.3861005e-06,0.09554866
0,3.4414254e-06,3.3213462e-06,0.024464663
0,5.071375e-05,5.3701704e-05,0.5703943
0,9.249867e-06,1.3949207e-05,0.045376558
0,1.8931147e-06,1.784288e-06,0.14934294
0,3.5406802e-06,2.6134194e-06,0.055504162
0,8.648437e-06,8.996029e-06,0.048765026
0,9.521363e-06,7.812102e-06,0.14006813
0,1.0939183e-05,1.2501377e-05,0.26473218
0,1.0505773e-06,1.306427e-06,0.19149269
0,1.7281247e-06,5.3615872e-06,0.16827379
0,2.540751e-06,1.184031e-06,0.17395604
0,1.3777446e-05,1.1427229e-05,0.15715486
1,2.3947036e-06,3.6055237e-06,0.12153457
0,1.9686117e-05,1.7929715e-05,0.24287145
0,2.761629e-06,2.012422e-06,0.13365944
0,3.6368854e-06,3.784768e-06,0.05065759
0,1.5114866e-05,2.0409267e-05,0.06577525
0,2.7105486e-06,3.5511366e-06,0.17871594
0,6.414949e-06,6.278316e-06,0.024098475
0,1.7391483e-05,1.4672856e-05,0.9144294
0,4.7774006e-06,4.791753e-06,0.24136809
0,2.146599e-05,1.9929988e-05,0.19164671
0,6.6044645e-06,5.276447e-06,0.11655292
0,5.2258642e-06,4.6002615e-06,0.12278201
0,7.6228736e-07,1.5551657e-06,0.025202097
0,8.930051e-06,7.1609925e-06,0.0070637953
0,2.7997326e-06,2.5780132e-06,0.083219334
0,6.0227126e-06,5.7587276e-06,0.10556122
0,1.5333042e-05,1.3368992e-05,0.0053383494
0,2.951333e-06,2.0417694e-06,0.13474742
0,3.6805409e-06,3.2557239e-06,0.24112634
0,5.303797e-06,3.740984e-06,0.038073502
0,2.8149228e-05,2.6399875e-05,0.1526694
0,2.8665313e-06,3.931764e-06,0.27349144
0,2.018863e-06,2.4610717e-06,0.11055524
0,5.4581847e-06,5.0301774e-06,0.30022958
0,1.3290393e-05,1.1978459e-05,0.72103834
0,1.3935804e-05,1.2973704e-05,0.1415462
0,4.5518927e-06,4.313023e-06,0.1556744
0,4.6719542e-06,4.5729607e-06,0.22195579
0,1.0735984e-05,8.837329e-06,0.4150088
0,2.454606e-06,2.7163699e-06,0.10984452
0,3.9339475e-06,5.387529e-06,0.27161258
0,1.866844e-05,1.6675653e-05,0.31403258
0,6.641314e-06,6.7184087e-06,0.008542897
0,1.7562703e-05,1.2923658e-05,0.5936658
0,1.9202682e-06,2.1326944e-06,0.016839039
0,3.6423469e-06,6.2672284e-06,0.028173277
0,2.3311606e-05,1.9815247e-05,0.009430635
0,4.8580296e-06,3.9079478e-06,0.28819868
0,5.855333e-06,4.7142616e-06,0.32257363
0,4.3875375e-06,4.011847e-06,0.521273
0,4.742106e-06,4.429028e-06,0.42456493
0,4.412699e-06,4.174283e-06,0.06850671
0,6.3170846e-06,4.2966512e-06,0.66036683
0,4.5816932e-06,5.157472e-06,0.16924188
0,4.1703065e-06,3.3454844e-06,0.41832334
0,6.343685e-06,5.5727833e-06,0.31505078
1,1.8040268e-05,1.7752827e-05,0.53248525
0,2.7406581e-06,2.269499e-06,0.07689639
0,7.597053e-06,5.838894e-06,0.18431239
0,4.2363076e-06,4.623958e-06,0.12832691
0,2.892867e-06,2.906915e-06,0.5187307
0,1.0981096e-05,7.3756682e-06,0.22251715
0,7.046806e-06,6.871061e-06,0.07123826
0,5.476032e-06,5.820523e-06,0.0026534507
0,3.506195e-06,2.8713641e-06,0.08203509
0,4.0277923e-06,2.8633547e-06,0.5127943
0,3.331006e-06,4.6279197e-06,0.07168808
0,5.7995094e-06,5.0548897e-06,0.3817196
0,7.158689e-06,6.969577e-06,0.40821987
0,3.0901026e-06,3.6891631e-06,0.06945073
0,6.0424645e-06,4.689858e-06,0.19590259
0,1.3819485e-05,1.3416746e-05,0.07132112
0,2.964945e-06,2.2430104e-06,0.06558188
0,1.8855715e-05,2.0297999e-05,0.29173407
0,4.3005157e-06,4.4058934e-06,0.04518559
0,6.122223e-06,5.2929054e-06,0.15845926
0,3.3343179e-06,3.0741112e-06,0.008903567
0,3.8850078e-05,3.2563283e-05,0.33772907
1,2.6113346e-05,2.2375514e-05,0.61666554
0,3.2525793e-06,3.3265953e-06,0.027631458
0,1.5338288e-05,1.907669e-05,0.29766098
0,4.43127e-06,3.820955e-06,0.08990651
0,2.7246526e-05,2.6052052e-05,0.58359957
0,5.1624197e-06,4.8947236e-06,0.045783002
0,4.692136e-06,3.5626551e-06,0.2538803
0,4.896151e-06,4.5658658e-06,0.115113474
0,2.8893403e-06,2.3930847e-06,0.21897483
0,1.5125441e-05,1.5702914e-05,0.16906244
0,5.3453914e-06,5.6134318e-06,0.28610337
0,3.6586025e-06,3.7280513e-06,0.093638755
0,6.127729e-06,4.895995e-06,0.2641106
0,4.1979742e-06,3.8355743e-06,0.104880266
0,3.5137698e-06,4.1411636e-06,0.01485944
0,4.5101237e-06,6.403156e-06,0.042258907
0,3.2598548e-06,2.8224636e-06,0.007153117
0,3.153536e-06,3.93345e-06,0.23082995
0,4.8808733e-06,4.494506e-06,0.05439657
0,4.5592496e-06,4.371866e-06,0.15099163
0,5.3040612e-06,7.679496e-06,0.02175435
0,1.1237019e-05,1.1666947e-05,0.23783228
0,3.94589e-06,3.3542094e-06,0.04016069
0,1.3413147e-05,1.8845341e-05,0.05190958
0,2.7898368e-05,2.9694535e-05,0.0017027663
0,3.656986e-06,2.6396951e-06,0.40654823
0,3.8932335e-06,2.6063744e-06,0.09909754
0,6.246336e-06,4.8761003e-06,0.18789755
1,2.5378818e-05,2.239064e-05,0.5936771
0,2.5422105e-05,2.4061688e-05,0.67021704
0,2.3767532e-05,2.3656019e-05,0.3309953
0,2.9574512e-06,3.458193e-06,0.11059182
0,4.8131647e-06,6.069684e-06,0.110447355
0,3.3843228e-06,4.049308e-06,0.3795351
0,3.102374e-06,2.4253548e-06,0.14771527
0,4.653639e-05,8.8133114e-05,0.24454227
0,7.4129985e-06,7.645075e-06,0.12747058
0,6.899269e-06,9.539541e-06,0.02751056
0,5.6573426e-06,3.6343042e-06,0.039367028
0,3.4839811e-06,2.5979234e-06,0.20307818
0,4.3071277e-06,5.8867718e-06,0.20531414
0,3.022453e-05,2.9372635e-05,0.3916078
